show_id,title,movie_duration(min),tv_show_duration(temp)
s7311,Listen Up! The Lives of Quincy Jones,116.0,
s7312,Little Dragon Maiden,92.0,
s7313,Little Lunch,,1.0
s7314,Little Lunch: The Halloween Horror Story,23.0,
s7315,Little Lunch: The Nightmare Before Graduation,25.0,
s7316,Little Men,85.0,
s7317,Little Nicky,90.0,
s7318,Little Singham aur Kaal ka Mahajaal,68.0,
s7319,Little Singham Bandarpur Mein Hu Ha Hu,67.0,
s7320,Little Singham in London,66.0,
s7321,Little Sister,91.0,
s7322,Liv and Maddie,,4.0
s7323,Lizzie Borden Took an Ax,87.0,
s7324,Lo and Behold: Reveries of the Connected World,98.0,
s7325,Lo que la verdad esconde: El caso Asunta (Operacion Nenúfar),,1.0
s7326,Lo que la vida me robó,,1.0
s7327,"Lock, Stock and Two Smoking Barrels",108.0,
s7328,Locke,85.0,
s7329,Lockout,95.0,
s7330,Loco Love,103.0,
s7331,Logan's Run,118.0,
s7332,LoliRock,,2.0
s7333,Lolita,153.0,
s7334,London Spy,,1.0
s7335,Long Time Running,96.0,
s7336,"Look Out, Officer",88.0,
s7337,Look Who's Back,116.0,
s7338,Lorai: Play to Live,155.0,
s7339,Los 10 años de Peter Capusotto,,1.0
s7340,Los Niños Héroes de Chapultepec,88.0,
s7341,Los tiempos de Pablo Escobar,,1.0
s7342,Losing Sight of Shore,92.0,
s7343,Lost Girl,,5.0
s7344,Love Cuisine,,1.0
s7345,Love Dot Com: The Social Experiment,98.0,
s7346,Love In A Puff,103.0,
s7347,Love Ni Bhavai,163.0,
s7348,Love on Delivery,93.0,
s7349,Love Rain,,1.0
s7350,Love Rhythms - Accidental Daddy,,1.0
s7351,Love Shot,77.0,
s7352,Love Station,97.0,
s7353,Love You... Love You Not,115.0,
s7354,Love Your Garden,,1.0
s7355,"Love, Rosie",103.0,
s7356,LoveTrue,82.0,
s7357,Loving Annabelle,77.0,
s7358,Loving You,79.0,
s7359,Lucha: Playing the Impossible,98.0,
s7360,Lucky Days,,1.0
s7361,Lucky: No Time for Love,131.0,
s7362,Lupt,110.0,
s7363,Lusers,100.0,
s7364,Ma Chu Ka,117.0,
s7365,Maacher Jhol,107.0,
s7366,Mac & Devin Go to High School,76.0,
s7367,Macchli Jal Ki Rani Hai,118.0,
s7368,Mad Max,93.0,
s7369,Mad Men,,7.0
s7370,Mad Money,99.0,
s7371,Mad Ron's Prevues from Hell,84.0,
s7372,Mad World,102.0,
s7373,Madaari,134.0,
s7374,Maddman: The Steve Madden Story,78.0,
s7375,Madre,95.0,
s7376,Maggie & Bianca: Fashion Friends,,1.0
s7377,Magi: Adventure of Sinbad,,1.0
s7378,Magic Snowflake,73.0,
s7379,Magnetic,110.0,
s7380,Magnus,75.0,
s7381,Mahabharat,119.0,
s7382,Maharakshak Devi,,1.0
s7383,Maharakshak: Aryan,,1.0
s7384,Mahi Way,,1.0
s7385,Mahjong Heroes,92.0,
s7386,Mahmut & Meryem,,1.0
s7387,Maine Pyaar Kyun Kiya,137.0,
s7388,Maine Pyar Kiya,192.0,
s7389,Mala Kahich Problem Nahi,132.0,
s7390,Malicious,91.0,
s7391,Man of Tai Chi,105.0,
s7392,Man Up,88.0,
s7393,Man vs Wild with Sunny Leone,,1.0
s7394,Mandi,155.0,
s7395,Mandobasar Galpo,103.0,
s7396,Manglehorn,97.0,
s7397,Mango Dreams,92.0,
s7398,Manhattan Romance,98.0,
s7399,Manolo: The Boy Who Made Shoes for Lizards,89.0,
s7400,Mansfield Park,112.0,
s7401,Mantostaan,75.0,
s7402,Mantra,89.0,
s7403,Mara,99.0,
s7404,Marauders,107.0,
s7405,Marching Orders,,1.0
s7406,Mark Gatiss: A Study in Sherlock,29.0,
s7407,Maron,,4.0
s7408,Maroon,94.0,
s7409,Married at First Sight,,1.0
s7410,Mars,,2.0
s7411,Martial Arts of Shaolin,90.0,
s7412,Martin Lawrence Live: Runteldat,104.0,
s7413,Martin Luther: The Idea that Changed the World,55.0,
s7414,Martyrs of Marriage,83.0,
s7415,Marvel & ESPN Films Present: 1 of 1: Genesis,77.0,
s7416,Marvel's Iron Man & Hulk: Heroes United,72.0,
s7417,Mary and the Witch's Flower,103.0,
s7418,Mary Poppins Returns,131.0,
s7419,Mary Portas: Secret Shopper,,1.0
s7420,Masoom,138.0,
s7421,Master,143.0,
s7422,Mater,80.0,
s7423,Matichya Chuli,132.0,
s7424,Max Rose,84.0,
s7425,May We Chat,99.0,
s7426,May You Prosper,93.0,
s7427,Maya Angelou: And Still I Rise,114.0,
s7428,Maynard,100.0,
s7429,Maza Pati Karodpati,132.0,
s7430,Me and the Alien,83.0,
s7431,Mean Dreams,105.0,
s7432,Mean Streets,112.0,
s7433,Meditation Park,94.0,
s7434,Medium,90.0,
s7435,Meet the Trumps: From Immigrant to President,48.0,
s7436,Mega Food,,1.0
s7437,MegaTruckers,,1.0
s7438,Melle,110.0,
s7439,Melodies of Life - Born This Way,,1.0
s7440,Melvin Goes to Dinner,84.0,
s7441,Memoir of a Murderer,118.0,
s7442,Memory Games,86.0,
s7443,Men in Black,98.0,
s7444,Men in Black II,88.0,
s7445,Menorca,81.0,
s7446,Merantau,112.0,
s7447,Mere Papa Hero Hiralal,,1.0
s7448,Merlí,,1.0
s7449,Merry Men: The Real Yoruba Demons,106.0,
s7450,Mexico Diseña,,1.0
s7451,Mi Shivajiraje Bhosale Boltoy,148.0,
s7452,MI-5,105.0,
s7453,Middle School: The Worst Years of My Life,92.0,
s7454,Midnight Misadventures With Mallika Dua,,1.0
s7455,Midnight Special,112.0,
s7456,Mighty Morphin Alien Rangers,,1.0
s7457,Milk,128.0,
s7458,Mini Wolf,,2.0
s7459,Minnaminugu the FireFly,128.0,
s7460,Minute to Win It,,1.0
s7461,Miracle,136.0,
s7462,Mirror Mirror,106.0,
s7463,Mirzya,129.0,
s7464,Miss Dynamite,,1.0
s7465,Miss Hokusai,90.0,
s7466,Miss Julie,130.0,
s7467,Miss Me This Christmas,85.0,
s7468,Miss Representation,90.0,
s7469,Miss Rose,,1.0
s7470,Miss Sharon Jones!,94.0,
s7471,Miss Stevens,86.0,
s7472,Mission Control: The Unsung Heroes of Apollo,100.0,
s7473,Mission of Honor,107.0,
s7474,Mission: Destroy Love,93.0,
s7475,Mississippi Grind,109.0,
s7476,Moh Maya Money,109.0,
s7477,Mohawk,92.0,
s7478,Mojave,93.0,
s7479,Mokalik (Mechanic),100.0,
s7480,Molly's Game,141.0,
s7481,Momo Salon,,1.0
s7482,Mona Lisa Smile,119.0,
s7483,Money,84.0,
s7484,Money for Nothing,,1.0
s7485,Money Talks,96.0,
s7486,Monkey Planet,,1.0
s7487,Monkey Up,83.0,
s7488,Monopoly (The Bank Of Luck),117.0,
s7489,Monster Family,93.0,
s7490,Monster High 13 Wishes,73.0,
s7491,"Monster High: Boo York, Boo York",72.0,
s7492,Monster High: Escape from Skull Shores,46.0,
s7493,Monster High: Freaky Fusion,74.0,
s7494,Monster High: Friday Night Frights,46.0,
s7495,Monster High: Fright On!,46.0,
s7496,"Monster High: Frights, Camera, Action!",74.0,
s7497,Monster High: Ghouls Rule,71.0,
s7498,Monster High: Great Scarrier Reef,72.0,
s7499,Monster High: Haunted,76.0,
s7500,Monster High: New Ghoul at School,23.0,
s7501,"Monster High: Scaris, City of Frights",60.0,
s7502,Monster High: Why Do Ghouls Fall in Love?,46.0,
s7503,Monster Math Squad,,2.0
s7504,Monster-in-Law,101.0,
s7505,Monty Don's French Gardens,,1.0
s7506,Monty Don's Italian Gardens,,1.0
s7507,Moon,97.0,
s7508,Moonlight,111.0,
s7509,Moonwalkers,96.0,
s7510,Moor,135.0,
s7511,Morris from America,91.0,
s7512,Mortified Nation,84.0,
s7513,Morya,121.0,
s7514,Motu Patlu: King of Kings,109.0,
s7515,Mountain,74.0,
s7516,Movie 43,94.0,
s7517,Mr. Church,105.0,
s7518,Mr. Deeds,97.0,
s7519,Mr. Gaga: A True Story of Love and Dance,102.0,
s7520,Mr. Virgin,86.0,
s7521,Mr. Woodcock,88.0,
s7522,Mr. Young,,2.0
s7523,Ms. Mammy,90.0,
s7524,Mud,131.0,
s7525,Mujhse Shaadi Karogi,158.0,
s7526,Mune: Guardian of the Moon,85.0,
s7527,Muppets Most Wanted,110.0,
s7528,Murder Party,79.0,
s7529,Murderous Affairs,,3.0
s7530,Mutant Busters,,2.0
s7531,Mutiny on the Bounty,185.0,
s7532,My Babysitter's a Vampire: The Movie,80.0,
s7533,My Brother ... Nikhil,116.0,
s7534,My Daddy is in Heaven,95.0,
s7535,My Dog is My Guide,99.0,
s7536,My Entire High School Sinking Into the Sea,77.0,
s7537,My Ex-Ex,91.0,
s7538,My Honor Was Loyalty,115.0,
s7539,My Hotter Half,,1.0
s7540,My Life as a Zucchini,68.0,
s7541,My Life My Story,,1.0
s7542,My Little Pony Equestria Girls: Friendship Games,72.0,
s7543,My Little Pony Equestria Girls: Rainbow Rocks,73.0,
s7544,My Only Mother,104.0,
s7545,"My Schoolmate, the Barbarian",90.0,
s7546,My Scientology Movie,99.0,
s7547,My Sister's Keeper,109.0,
s7548,My Tattoo Addiction,,1.0
s7549,My True Friend,108.0,
s7550,My Week with Marilyn,99.0,
s7551,My Wife and My Wifey,99.0,
s7552,Mystery Science Theater 3000,,1.0
s7553,Mythily Veendum Varunnu,88.0,
s7554,Nacho Libre,92.0,
s7555,Naga The Eternal Yogi,73.0,
s7556,Nails,85.0,
s7557,Naledi: A Baby Elephant's Tale,91.0,
s7558,Namak Halaal,171.0,
s7559,Namour,80.0,
s7560,Naruto Shippuden : Blood Prison,102.0,
s7561,Natalia Valdebenito: Gritona,76.0,
s7562,National Bird,92.0,
s7563,National Lampoon's Loaded Weapon 1,82.0,
s7564,National Parks Adventure,42.0,
s7565,National Treasure,131.0,
s7566,Natsamrat - Asa Nat Hone Nahi,165.0,
s7567,Natural Born Pranksters,91.0,
s7568,Natural Selection,101.0,
s7569,Nature: Animals With Cameras,,1.0
s7570,NATURE: Natural Born Hustlers,,1.0
s7571,Nature: Raising the Dinosaur Giant,53.0,
s7572,Nature's Great Events (2009),,1.0
s7573,Nature's Great Events: Diaries,,1.0
s7574,Nature's Great Race,,1.0
s7575,Nature's Weirdest Events,,3.0
s7576,Nazi Concentration Camps,59.0,
s7577,Nazi Mega Weapons,,3.0
s7578,Neruda,108.0,
s7579,Never Heard,89.0,
s7580,New York Minute,91.0,
s7581,Newtown,84.0,
s7582,Next,96.0,
s7583,Nibunan,124.0,
s7584,Night Comes On,87.0,
s7585,Night Moves,113.0,
s7586,Nightcrawler,118.0,
s7587,"Nightmare Tenants, Slum Landlords",,2.0
s7588,Nights in Rodanthe,97.0,
s7589,Ninja Hattori,,1.0
s7590,Ninja Turtles: The Next Mutation,,1.0
s7591,No Entry,161.0,
s7592,No Estoy Loca,116.0,
s7593,No Reservations,104.0,
s7594,Nobel,,1.0
s7595,Norm of the North: Family Vacation,89.0,
s7596,Norm of the North: Keys to the Kingdom,92.0,
s7597,Norm of the North: King Sized Adventure,90.0,
s7598,North & South,,1.0
s7599,Not Alone,50.0,
s7600,NOVA: Bird Brain,53.0,
s7601,NOVA: Black Hole Apocalypse,113.0,
s7602,NOVA: Building Chernobyl's MegaTomb,53.0,
s7603,NOVA: Chinese Chariot Revealed,54.0,
s7604,NOVA: Day the Dinosaurs Died,53.0,
s7605,NOVA: Death Dive to Saturn,54.0,
s7606,NOVA: Decoding the Weather Machine,113.0,
s7607,NOVA: Eclipse Over America,53.0,
s7608,NOVA: Extreme Animal Weapons,53.0,
s7609,NOVA: First Face of America,53.0,
s7610,NOVA: Holocaust Escape Tunnel,54.0,
s7611,NOVA: Killer Floods,54.0,
s7612,NOVA: Killer Hurricanes,52.0,
s7613,NOVA: Killer Volcanoes,54.0,
s7614,NOVA: Poisoned Water,54.0,
s7615,NOVA: Prediction by the Numbers,53.0,
s7616,NOVA: Secrets of the Shining Knight,53.0,
s7617,NOVA: Thai Cave Rescue,53.0,
s7618,NOVA: The Impossible Flight,113.0,
s7619,Nova: Ultimate Mars Challenge,53.0,
s7620,November Criminals,86.0,
s7621,Now and Then,102.0,
s7622,Now More Than Ever: The History of Chicago,114.0,
s7623,Nowhere Boy,99.0,
s7624,NSU German History X,,1.0
s7625,Nuestra Lucha Libre,,1.0
s7626,Numbered,55.0,
s7627,Numero Zero. The Roots of Italian Rap,91.0,
s7628,Nura: Rise of the Yokai Clan: Demon Capital,,1.0
s7629,Nurse Jackie,,7.0
s7630,Nurses Who Kill,,1.0
s7631,Nymphomaniac: Volume 1,117.0,
s7632,Nymphomaniac: Volume II,124.0,
s7633,"O-Negative, Love Can’t Be Designed",,1.0
s7634,Oasis: Supersonic,122.0,
s7635,Obvious Child,84.0,
s7636,Océans,84.0,
s7637,Occupation,120.0,
s7638,Ocean's Eleven,127.0,
s7639,Ocean's Thirteen,122.0,
s7640,Ocean's Twelve,125.0,
s7641,OCTB,,1.0
s7642,Off Course,107.0,
s7643,Officer Downe,91.0,
s7644,Oh My Ghost 2,103.0,
s7645,Oh My Ghost 3,103.0,
s7646,Oh My Ghost 4,106.0,
s7647,Oh No! It's an Alien Invasion,,2.0
s7648,Oklahoma City,102.0,
s7649,Oliver Stone's Untold History of the United States,,1.0
s7650,Ollie & Moon,,1.0
s7651,Omar and Salma 3,97.0,
s7652,On the Wrong Track,89.0,
s7653,On Yoga The Architecture of Peace,92.0,
s7654,Onaatah,107.0,
s7655,Once In A Lifetime Sessions with Moby,86.0,
s7656,Once In A Lifetime Sessions with Nile Rodgers,70.0,
s7657,Once In A Lifetime Sessions with Noel Gallagher,66.0,
s7658,Once In A Lifetime Sessions with TLC,72.0,
s7659,Once Upon a Time in London,111.0,
s7660,Once Upon a Time in the West,166.0,
s7661,One Day,135.0,
s7662,One Direction: This Is Us,92.0,
s7663,One Heart: The A.R. Rahman Concert Film,87.0,
s7664,One Last Thing,92.0,
s7665,One More Shot,89.0,
s7666,One Night Stand,93.0,
s7667,One Strange Rock,,1.0
s7668,Only God Forgives,90.0,
s7669,Only the Dead,76.0,
s7670,Open Season,86.0,
s7671,Operation Chromite,111.0,
s7672,Operation Gold Rush,,1.0
s7673,Operation Mekong,124.0,
s7674,Operation Odessa,93.0,
s7675,Operation Ouch!,,1.0
s7676,Operation Proposal,,1.0
s7677,Operation Red Sea,139.0,
s7678,Operator,91.0,
s7679,Opium and the Kung Fu Master,86.0,
s7680,Origins Collection,,3.0
s7681,Oru Vishsheshapetta Biryani Kissa,122.0,
s7682,OtherLife,96.0,
s7683,Ottaal,88.0,
s7684,Our Godfather,93.0,
s7685,Our House,90.0,
s7686,Our Shining Days,103.0,
s7687,Outlawed,102.0,
s7688,P,105.0,
s7689,P Se PM Tak,117.0,
s7690,P. King Duckling,,1.0
s7691,P.S. I Love You,126.0,
s7692,Paathi,89.0,
s7693,Pablo Escobar: Angel or Demon?,82.0,
s7694,Pacific Heat,,1.0
s7695,Pahuyut Fighting Beat,82.0,
s7696,Paid in Full,98.0,
s7697,Paint It Black,96.0,
s7698,Painted Faces,108.0,
s7699,Pajanimals,,1.0
s7700,Palio,91.0,
s7701,Palm Trees in the Snow,163.0,
s7702,Panic Room,112.0,
s7703,Papa the Great,137.0,
s7704,Paper Year,89.0,
s7705,Paranormal Activity,86.0,
s7706,Paranormal Survivor,,2.0
s7707,Pardes,187.0,
s7708,Pareeth Pandaari,109.0,
s7709,Paris Is Burning,77.0,
s7710,Parks and Recreation,,7.0
s7711,Pasión de Gavilanes,,1.0
s7712,Passenger 57,84.0,
s7713,Patiala House,140.0,
s7714,Patient Seventeen,68.0,
s7715,Patriot Games,117.0,
s7716,Patron Mutlu Son Istiyor,105.0,
s7717,Paul Blart: Mall Cop,91.0,
s7718,Paulettante Veedu,104.0,
s7719,Pawn Stars,,1.0
s7720,Paying Guests,114.0,
s7721,Pee Mak,112.0,
s7722,Pee-wee's Playhouse,,5.0
s7723,Pee-wee's Playhouse: Christmas Special,48.0,
s7724,Pekak,95.0,
s7725,Penelope,89.0,
s7726,Penny Dreadful,,3.0
s7727,People You May Know,108.0,
s7728,Perfect Bid: The Contestant Who Knew Too Much,72.0,
s7729,Perfect Stranger,109.0,
s7730,Person of Interest,,5.0
s7731,Personal Shopper,105.0,
s7732,Peter and the Farm,92.0,
s7733,Peter Rabbit,95.0,
s7734,Phamous,108.0,
s7735,Phantom Boy,85.0,
s7736,Philadelphia,126.0,
s7737,Phir Se,118.0,
s7738,Phobia 2,125.0,
s7739,Phone Swap,112.0,
s7740,Phullu,96.0,
s7741,Pick of the Litter,81.0,
s7742,Pierre Jackson,81.0,
s7743,Pimpal,92.0,
s7744,Pioneers of African-American Cinema,,1.0
s7745,Pitaah,127.0,
s7746,"Pizza, birra, faso",81.0,
s7747,"Plaire, aimer et courir vite",133.0,
s7748,Planet Earth II,,1.0
s7749,Planet Earth: The Complete Collection,,1.0
s7750,Planet Hulk,81.0,
s7751,Planetarium,108.0,
s7752,Platoon,120.0,
s7753,Playing for Time,149.0,
s7754,Playing Hard,92.0,
s7755,Pope Francis: A Man of His Word,96.0,
s7756,Popeye,114.0,
s7757,Portlandia,,8.0
s7758,Porto,77.0,
s7759,Postcards from London,90.0,
s7760,Powder,,1.0
s7761,Power Battle Watch Car,,1.0
s7762,Power Rangers Dino Charge,,1.0
s7763,Power Rangers Dino Super Charge,,1.0
s7764,Power Rangers Dino Thunder,,1.0
s7765,Power Rangers in Space,,1.0
s7766,Power Rangers Jungle Fury,,1.0
s7767,Power Rangers Lightspeed Rescue,,1.0
s7768,Power Rangers Lost Galaxy,,1.0
s7769,Power Rangers Mystic Force,,1.0
s7770,Power Rangers Ninja Storm,,1.0
s7771,Power Rangers Operation Overdrive,,1.0
s7772,Power Rangers RPM,,1.0
s7773,Power Rangers S.P.D.,,1.0
s7774,Power Rangers Samurai,,1.0
s7775,"Power Rangers Samurai: Christmas Together, Friends Forever (Christmas Special)",24.0,
s7776,Power Rangers Samurai: Clash of the Red Rangers,46.0,
s7777,Power Rangers Samurai: Party Monsters (Halloween Special),24.0,
s7778,Power Rangers Super Megaforce,,1.0
s7779,Power Rangers Super Megaforce: The Legendary Battle (Extended),55.0,
s7780,Power Rangers Super Samurai,,1.0
s7781,Power Rangers Super Samurai: Stuck on Christmas,24.0,
s7782,Power Rangers Super Samurai: Trickster Treat,23.0,
s7783,Power Rangers Time Force,,1.0
s7784,Power Rangers Turbo,,1.0
s7785,Power Rangers Wild Force,,1.0
s7786,Power Rangers Zeo,,1.0
s7787,Power Rangers: Megaforce,,1.0
s7788,Power Rangers: Megaforce: Raising Spirits,24.0,
s7789,Power Rangers: Megaforce: The Robo Knight Before Christmas,24.0,
s7790,Prague,106.0,
s7791,Prelude to War,52.0,
s7792,Premachi Goshta,127.0,
s7793,Prescription Thugs,86.0,
s7794,Primal Fear,131.0,
s7795,Prince Charming,93.0,
s7796,Prince Jai Aur Dumdaar Viru,,1.0
s7797,Princess Cyd,97.0,
s7798,Professor Mack,84.0,
s7799,Prohibition: A Film by Ken Burns and Lynn Novick,,1.0
s7800,Prosecuting Evil: The Extraordinary World of Ben Ferencz,83.0,
s7801,Psiconautas,,2.0
s7802,Pukar,165.0,
s7803,Pulp Fiction,154.0,
s7804,Punjab 1984,158.0,
s7805,Pusher,89.0,
s7806,Pyaar Ka Punchnama,149.0,
s7807,Pyaar Tune Kya Kiya,,3.0
s7808,Q Ball,96.0,
s7809,Qué pena tu serie,,1.0
s7810,Quantum of Solace,106.0,
s7811,Queen of No Marriage,,1.0
s7812,Queen of the Desert,128.0,
s7813,Queens of Comedy,,1.0
s7814,Queens vs. Kings,,1.0
s7815,R.L. Stine's Mostly Ghostly,98.0,
s7816,Rab Se Sohna Isshq,,1.0
s7817,Race to Witch Mountain,99.0,
s7818,Rachel Getting Married,113.0,
s7819,Radical: the Controversial Saga of Dada Figueiredo,71.0,
s7820,Radiopetti,83.0,
s7821,Raging Bull,129.0,
s7822,Rahasya,117.0,
s7823,Raiders!: The Story of the Greatest Fan Film Ever Made,93.0,
s7824,Railroad Tigers,124.0,
s7825,Raja Hindustani,177.0,
s7826,Rajnigandha,104.0,
s7827,Ralph Breaks the Internet: Wreck-It Ralph 2,113.0,
s7828,Ram Teri Ganga Maili,178.0,
s7829,Ramayan,,1.0
s7830,Ramen Shop,90.0,
s7831,Ramji Londonwaley,154.0,
s7832,Rampant,122.0,
s7833,Ranbhool,115.0,
s7834,Rangreza,126.0,
s7835,Rats,88.0,
s7836,Razia Sultan,,1.0
s7837,Reaction,99.0,
s7838,Ready,144.0,
s7839,Reality of Dream,,1.0
s7840,Rebel Without a Cause,111.0,
s7841,Rebelde,,1.0
s7842,Recall,73.0,
s7843,Rectify,,4.0
s7844,Red Christmas,81.0,
s7845,Red Dawn,114.0,
s7846,Red Oleanders Raktokarobi,112.0,
s7847,Red Trees,80.0,
s7848,Red vs. Blue,,13.0
s7849,Refugee,24.0,
s7850,Regatta,100.0,
s7851,Reggie Yates Outside Man,,2.0
s7852,Reincarnated,96.0,
s7853,Rembat,88.0,
s7854,Remember,95.0,
s7855,Remember Me,112.0,
s7856,Rememory,112.0,
s7857,Republic of Doyle,,6.0
s7858,Resident Evil: Afterlife,97.0,
s7859,Residente,97.0,
s7860,Restless Creature: Wendy Whelan,94.0,
s7861,Return To The 36th Chamber,97.0,
s7862,Revelations,118.0,
s7863,Revenge,,1.0
s7864,Revenge of the Green Dragons,95.0,
s7865,Revolting Rhymes,,1.0
s7866,Revolutionary Road,120.0,
s7867,Rezeta,84.0,
s7868,"Rica, Famosa, Latina",,4.0
s7869,Righteous Kill,101.0,
s7870,Ringan,103.0,
s7871,Ripper Street,,5.0
s7872,Rise of the Zombie,83.0,
s7873,Rishta.com,,1.0
s7874,Rivaaz,107.0,
s7875,Road to Sangam,136.0,
s7876,Road to Yesterday,96.0,
s7877,Roberto Saviano: Writing Under Police Protection,45.0,
s7878,Robin Hood: The Rebellion,92.0,
s7879,Robotech,,1.0
s7880,Rocky,120.0,
s7881,Rocky II,119.0,
s7882,Rocky III,100.0,
s7883,Rocky IV,92.0,
s7884,Rocky V,104.0,
s7885,Roger Corman's Death Race 2050,93.0,
s7886,Roh's Beauty,98.0,
s7887,Roll Red Roll,80.0,
s7888,Rolling Papers,79.0,
s7889,Romeo Ranjha,122.0,
s7890,Room,118.0,
s7891,Room for Rent,89.0,
s7892,Room on the Broom,26.0,
s7893,Roonpi Secret Love,,3.0
s7894,Roots,62.0,
s7895,Rosemary's Baby,137.0,
s7896,Rounders,121.0,
s7897,Royal Pains,,8.0
s7898,Rubi,,1.0
s7899,Rukh,103.0,
s7900,Rumble,92.0,
s7901,Rumble in the Bronx,89.0,
s7902,Rumor Has It,97.0,
s7903,Run,134.0,
s7904,Runaway Bride,116.0,
s7905,Running for Grace,110.0,
s7906,Running Out Of Time,88.0,
s7907,Rurouni Kenshin,,3.0
s7908,Russell Madness,93.0,
s7909,Russell Peters vs. the World,,1.0
s7910,Russell Peters: Notorious,72.0,
s7911,Rustom,141.0,
s7912,S Is for Stanley,82.0,
s7913,S.W.A.T.,117.0,
s7914,Saath Saath,118.0,
s7915,Sacro GRA,91.0,
s7916,Sadece Sen,105.0,
s7917,Sadie's Last Days on Earth,94.0,
s7918,Sadma,137.0,
s7919,Sadqay Tumhare,,1.0
s7920,Saeed Mirza: The Leftist Sufi,61.0,
s7921,Safety Not Guaranteed,86.0,
s7922,Saheb Bibi Golaam,118.0,
s7923,Sairat,173.0,
s7924,Sakhi,152.0,
s7925,Salem: His Sister's Father,99.0,
s7926,Samantaral,110.0,
s7927,Samarppanam,116.0,
s7928,Sameer Abu Alneel,107.0,
s7929,Samson,109.0,
s7930,Samudri Lootere,65.0,
s7931,San Pietro,32.0,
s7932,Sanai Choughade,122.0,
s7933,Sangam,228.0,
s7934,Santa Claws,86.0,
s7935,Santa's Apprentice,72.0,
s7936,Sarah's Key,102.0,
s7937,Sardaar ji,140.0,
s7938,Sardaarji 2,145.0,
s7939,Sarivar Sari,126.0,
s7940,Sarvopari Palakkaran,133.0,
s7941,Sat Sri Akal,141.0,
s7942,Satan & Adam,78.0,
s7943,Satrangi,,1.0
s7944,Satrangi Re,150.0,
s7945,Satte Pe Satta,153.0,
s7946,Saturday Church,83.0,
s7947,Savage Dog,95.0,
s7948,Savage Raghda,93.0,
s7949,Save Our Shelter,,1.0
s7950,Saving Mr. Banks,126.0,
s7951,Saving Zoë,95.0,
s7952,Say When,99.0,
s7953,Scales: Mermaids Are Real,93.0,
s7954,Scandal,,7.0
s7955,Scandal in Sorrento,93.0,
s7956,Scary Movie,88.0,
s7957,Scary Movie 5,88.0,
s7958,Schindler's List,195.0,
s7959,School Daze,120.0,
s7960,Scooby-Doo on Zombie Island,77.0,
s7961,Scott Pilgrim vs. the World,112.0,
s7962,Scream 2,121.0,
s7963,Scream 3,117.0,
s7964,Seal Team Six: The Raid on Osama Bin Laden,90.0,
s7965,Searching for Bobby Fischer,110.0,
s7966,Searching for Sugar Man,86.0,
s7967,Season of the Witch,95.0,
s7968,Secret,101.0,
s7969,Secret Affair,,1.0
s7970,Secret in Their Eyes,111.0,
s7971,Secrets of Althorp - The Spencers,54.0,
s7972,Secrets of Chatsworth,54.0,
s7973,Secrets of Henry VIII's Palace: Hampton Court,54.0,
s7974,Secrets of Her Majesty's Secret Service,55.0,
s7975,Secrets of Highclere Castle,54.0,
s7976,Secrets of Scotland Yard,55.0,
s7977,Secrets of Selfridges,55.0,
s7978,Secrets of the Tower of London,55.0,
s7979,Secrets of Underground London,55.0,
s7980,Secrets of Westminster,55.0,
s7981,Sen Kimsin?,102.0,
s7982,Senna,106.0,
s7983,Sensitive Skin,,1.0
s7984,"Septiembre, un llanto en silencio",69.0,
s7985,Servant of the People,,1.0
s7986,Set Up,85.0,
s7987,Sex and the City 2,146.0,
s7988,Sex and the City: The Movie,145.0,
s7989,Sex Doll,103.0,
s7990,"Sexo, Pudor y Lagrimas",111.0,
s7991,SGT. Will Gardner,125.0,
s7992,Shadow of Truth,,1.0
